Link to Post,Source,Comments,Labels
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,To mem to ene confusion gopia,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ki medicaments p servi aster boss,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Li p koz mathematics potisse la,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Wap lamem pa p gagne couma pou al trav,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Eski la poste pou travay demain svp???,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Pas p deconfiner precise bien p alle mem deconfiner,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Chamarel zone rouge?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ki p cozer sa bouffon la,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Just to let U know u must know the law first before fine people if not wear a mask .a police officer must give people mask if they don’t wear a mask if they refuse to wear a mask then police can take fine and arrest also .,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Koze 1 fois dow ou p vire tourne la,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Eta pln... Couma l'usine textile pu fr social distancing??,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Coz pou aster ki ta bouffon,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Zot p casiette batiara,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ayo,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"pane mort r covid,alor foder ene dimune ti en bonne santer pu zotte dir li mort r covid,sa v dir tout c kine deja deceder,ti fi plan pu deceder dan sa lintervalle la si zotte pa ti contaminer ,c sa virus kine vine agrave zotte complikation santer ziska kause la mort,et guideline oms ena raison ,et li telment logic ,pff ti mamant zotte observe oms ,ti mamant Zotte decide par zotte meme,fair ene ziste prix...",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Eski to serye kan koze JAGATPAL,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ala jagatpoil dow. 😂😂😂,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Tn fim n mass?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Self employ kaV pas pou Gagn wap,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Menter,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Eutaah mone tane dire lor radioplus ki n Monsieur ki fine ale fer n plainte à la police paski volèèr fine kokin so legumes. Ou koner ki reponse line gagnerr ar la police là:-"" Bez li n lamane paski na pas so zour pour sorti zordi!"" Ena grand bezeerr mes amis! Mone tane sa news là zordi. et le Monsieur, ses initiales sont S.G. Lire sa et tire zot concluzion! Pas koner si bizin Arazer , Amerder ou ZOURE zot!",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,M ggn droit al zuen m lom?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Swe Ta nn t bzn vin zwen moi,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Oui ggn droit dir ban la police la mo pa pe kav rester r sa distance confinement la 🤣🤣🤣,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Jayz Kavj moi m p soV m p aler moi 😎,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Muzzammil A. Muhammad juice moi rs 500,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Swe Ta transport?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Muzzammil A. Muhammad ouii 🥺,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Pu re ggn 12600😁😫😫,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Bien fait sa bon bsin met un bon lamand zot pu areter enan dimun pa compren p separe zot mem p fair bien pu zot tou et marchand linge barete Zano Dan bazar pa bsin aster la sa legume manger et pharmacies aser et batimen ki pre r la police pre zot faire cki zot envi bien bon done zot lamande cki p persister sorti et mask dir tou met bien dan zot la Bouche enan met dan menton bien bon malad la pa pu aler si pa pu faire sa la loi bon la loi sa,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"5mort en tout avek covid la, zot p encore koz menti même",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Eski mall pu ouver?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Du grand n'importe quoi..😡,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Pensionat pu ouvert ou nn?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Re vini demain si pas fini dire tou li bien important ban information ki peu donnez la,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Eta to p vine dir quisoge qui nous daja cône cose bon cose,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Biento maurice vin Madagascar...plantr mmger,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Lhr critik la pas vine coz ofence coz lom de lois pu sur place pu ki publik respecter bne consigne,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,mo pe gagne varun,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,b kot pou kit zenfant la si bizin travail zenfan pa ggn droit srti,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,L'émission sangat avec jagutpal demain li repren li p dr🔥,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Pension coupée lor là tout zenfan,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Pas kuma dan parlement,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Couma ministre pomme d'été ek jonion ki cosse,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Zot fine tellement maltraiter r le peuple ki p bizin prolonge lockdown juska 30 avril,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"15, 16, 17 zone rouse ki nu pu Fer LA nu nu PA pu cpv sorti LA boss",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,La poste ouvert ou pas,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Anba le nez! FalcoOoo 🤣🤣🤣,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,P fer April fool vous zot,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Narien pne changer apart coiffeur magasin pu ouvert alors,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Vraiment des amateurs,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,B salon esthetic pou ferme,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Eski mall Pu ouvert?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Tomem.pou.amentwa.donkaro.encore.n.fwa,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Sa pou bien vite sa,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Prend to nissa met to nissa,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ou madam gagne baba,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Kan get sa figir la meme capav gagn covid.,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Mo pas pe comprendre naryien,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Et est ce qu'on peut respirer en ordre non-alphabétique ?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Wap ti pu pm office aster la police,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Bus dans zone rouge pou roule,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Ena problème synchronisation.. .. .. ..
P tan loraZz lrla p truV zeclair",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Figure pas bon du tout 🤒,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ena dimoune cauze coumadire gagne concetipation,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,To pas mette masque toi,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,To bn personnel meme pe peur pu travail AL travail ou meme doc,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"P kozer dan slow motion, and n",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Kpv al rodrigue....,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Dilo Caca Pi p dir si gagne toi r mas to pu paye 50K et si gagne toi to pena mas to pou paye 500K.,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Ena dimoune zote pa capav rest emplace kan p gueter zote couma bane traine savate lor la ri. Kan ou get lor chemin, buku p marser san aukun tracas e san mask nanrien. Kan zot gagne problem lerla zot tou vin dir c minis la sante ki responsab. Minis la tou le zur p dir pren prekosyon e suiv ban mezir saniter mais zot pa ecouter. Zot p blier zot p met zot fami en danzer. Minis p pren so responsabiliter par exemple plis ki 60 000 test PCR in fini fer a zour comparer avec lannee dernier ki ti fer 5000 test . Donc nou minis p fer zeffort. Buku test p fer tou les zours .",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Du tou pas,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ki été sa? Cote Ouest? Tanne son après la bouche bouger,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,E bhai bnsr m ledent p frmal dentist pu ouvert dmain,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Culot point ???,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,COT TO MASK 😃😃😃😃😃🤣🤣🤣,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ta dir sa boug la koz impé vit,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Pou ena lockdown la dire do,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Baap comen sa ban kaliter dimoune élu,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Tirent.don.karo.dernier.foi.li.revine.encore,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,In fumer kissa,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Poisson davril,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,2main poisson dans masala,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,La sele solution....//,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Dimanche paque boss,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,To mask koté toi,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Eyy beze sa enn calot dow🤔,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Pm pe peur so lapo F,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Manev mason bizin gard 1 mt distance r mason pou don cima. Coiffeur pou taiy cheveux depi 1mt,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Pren ou kout dear sorry toi,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Ki arrive mamou,mo trouvé ou p ggn peur pou cozer,in ggn covid boss",1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Red zone bourer,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ki arrive si pa avoy zenfant pu exame,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Virus LA par tou boss,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ta to n p,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,WAP la t mama ki pou donne sa,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Bouch to f,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Don poz,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Bad luck my friend,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Gopia de lannee,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,LApolice meme PA met mask boss,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,LApolice meme in plein r zot,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,To stressé zordi ein,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Bouche to trueface,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ki to p atan,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Matlo ine met zot LA ba pu Fer sa ki bizin Fer aster,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Covid dans zot cerveau,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ki C zour ci taey,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Senala.li.n.kloune.pakone.em.kouma
Pou.koze.koma.nmamoot",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Haidar,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Magasin pa pou ouver la mo ena pour acheter en mini jupe pour toi😂,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Pareil koument toi ton mete gopia be aret fair to ban grimast ki to pe fair,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,ban self employed kaV pena wap pou zot ?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,quand mo guet sa banne figir la mo eenvi caca telment zot menteurr,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Meme koze par you fof,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Kuma ou figir kumsa ?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Koze ki pu bizin Fer do matlo,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"La voix la touye mw net ek prononciation la fort net 🤣🤣🤣
Jamais ena réponse clair ek direct ar zot 🙄",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Saheim li dii al aster to dipain dans Mall, boulanger pli kouyon li, li li lev 3hr dimatin, li cuit et li done toi pou 2 kass; et toi to al fer gros profit lor so la tête! Bravo taah! Gopiah p fer la LOI!",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ta pal to pa +,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,La poste travay demain???,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ou pe fatigue LA tete dimun r ou pcr,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"il est trop nerveux ce gars, donnez lui du xanax !!

Dis à tes policiers de respecter le social distancing et mettre leur masques ! psk quand je les vois dehors, on dirait que la règle s'applique pas à eux !",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,N laguele latrine ar sa plok la,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,2 mot sa ou 2 phrase sa???,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Kot pm,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Eta nun deborde r toi,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Tet pronos p coze .limem li fou,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Mamou apre election mo po vine rod toi ok,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ou seryer la boss 500pak bez sa mo bourzoii,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,B eski to premier Ministre toi?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Koz LA verite do,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Coumadir playback lor baze,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Al donne fess ta pln,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Diman gaguadar conseil do,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Boss Mari complik sa,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Mall pu ouvert?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Koze boss,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ki Fer zot pe panike pu koze,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,To fou,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"La li cose vaccin, soit disant faut mettre vaccin, Li fine mettez Li avec so familles , combien Li gagnez quand mettent vaccins. Dans le monde entier , c’est gratuit et à Maurice faut payer . Si dimoune pas l’argent pour payer , comment faire .",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Eta plok ki reouverture ki to p koze
Publik p deja sirkiler come si rien ete",1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Eski KFC... McDonald's... Ect ouvert ?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,500 oumileroupi,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Vin Cent li pe dir meme zafer plizir fois,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,LApolice ramase beze meme zot,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ryan Jankoo mo kroir mo p gagn problem wifi... boug la kass kaC kn li koze...,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,What about examination?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ou pe complik dimun boss,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ale lor catamaran kav.,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Li prend dimoun pou n gopia,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Badain pe rod ou boss,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Grand Grand koze ar premier fam to pan kaV reste ta boufon vini mo dne toi lesson franC,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,1loder menti r saa boug laah,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Darmenda LA meme boss,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,mo ena droite alle monte montagne? mo ena droite alle la mer? mo ena droite alle jardin pamplemousse?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Il dit que la loi est appliquable à toutes dimounes, dire lundi bene ministre dedans . Mo pas croire. Mo sur si ene ministre ou quelqu’un du gouvernement pas éna papier , zoye va laisse zote passer. Mais si ena un citoyen normal qui pas ena papier , Li va gagné amende etc.... même bate zote peut être. Dire li ferme so la bouche",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Parki ban cas la p vin bku la,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Va changer ou pour changer grain arete abriti,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Prnsionat?☹️,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Chacha jagat in ggn tata kii??,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Eta al domi do,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Ferme partou do, met 1 lockdown total do",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Playzone pna?,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ou la voie ki fer lavance misier,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Gagat poil Eski li vine mort Avc covid oui ou Non !!!! Mauvais Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur mentuer Manteur,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ki to p sante do,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Depi le 30 avril pou ena lockdown la s.v.p,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ene zako in sauvé depi la vanille.,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Sharer
Gangoosingh Aruna",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Shriya Kautick go listen,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,TOU VOLEUR MENTEUR BACHARA MOI MO ENVIE CAUZE AVEC ZOT COMME VRAIS ZOM PAS BACHARA NI VOLEUR ZOT PREND NOU POU GOPIA,1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Jagatpoil , tous le jour to bisin gargariser ar pissar sa femme gotte la; si ena shortage pa hesiter ; to pou gagne lavoix zomme ta pd...",1
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Keendy Persunnoo,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Priyesh Kanhiya,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Rebecca Steele,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Marie Théodore,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Imran Mosaheb Mosaheb,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Sunil Khed,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Natoo Ajeev,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Sunil Khed,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Sunil Khed,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,John Gentil,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Zoya Onestar,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Rosario Et Stephanie Pierrus,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Véga Muneesamy,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Marie Therese Teng,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Usha Dowlutta,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Shiva Lingum,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Balisson Vimal,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Yolande Marie Yolande,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Shaina Owasil,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Danny Sunassee,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Usha Dowlutta,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Sangeeta Beejah,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Sangeeta Beejah,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Jonatan Frédèrico,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Rajen Murugan,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Suhana Chatoo,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Rajen Murugan,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Sandil Jeebun,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Pasnin Marie,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Hedley Monique,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Hedley Monique,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Hedley Monique,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Nizam Hemmath,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Louis Sharon,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Louis Sharon,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Louis Sharon,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Julio Estelle Lucie Nuckchadee,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Ramluggun Chitra Kumar,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Jean Michel Ansley,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Shelly Chellan,0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Sharer
Gangoosingh Aruna",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,"Sharer
Gangoosingh Aruna",0
https://m.facebook.com/story.php?story_fbid=733017754245131&id=100761789539,Lexpress,Leve r li mo nation,0
