Link to Post,Source,Comments,Labels
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,Jean Alex Agathe oui MO p trv. Lol,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,Raoul Krishi setter truv net..,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,KARMA la pou VIRE CONTRE LI KARMA COVID. TI CNTENT REMPLI POCHE COPAIN COPINE ET NEK FER LEPEP COIRE DAN COVID. B NOUS TOUS ENSAM VA SUBIR KARMA COVID. WAKASHIO. SUICIDE. TOUS SA POU VIRE LOR NOUS OSI LA. A LA REZILTA KAN METT SECRET PRINCE DEHORE,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,La qui pe déroule tou pe cose covid mais case qui ena mauricien pou fini met dans vieux cont 🤔🤔🤔,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,"Mo ti penser ou ene patriote, mais a la fin, ou osi ou pareil. Eski pm la ki entor la??? Ti dire tou dimoune continuer servi mask, eski population ine ecouter?",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,Sanjeev Nunkoo sorry bro ti alle Manger.. Non bro pm entor MO pou dir ou y premier dabor ou dir ou covid free ou frontier ferme means dimune save cuma Rodrique... Aster seki li ti bizin fair li dir dimune aret mete mask lepok Nov Dec.. Ziska nuvel dordre Kan zafer LA ti moin pas n banane fair met mask pou narien aster Kan problem re met mask enkor,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,"Padmah Shree Bonsoir Madame, le Pm cest le papa de la nation Mauriciens., cest dans sa context ki nous pe kozer pas lors so la vie privee",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,So conference personne pas ti met mask y.? Lexample vien dans Haut kifair gard pas ti bez tous minis 50 k lamane,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,🤣🤣🤣🤣🤣,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,50k la tro tigit sa. Couoe la paye 1 mois direk,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,Sanjeev Nunkoo Zis la main propre ki finn met mask...la..,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,"Zeenu Zeenad
Ou faire riyer
Le papa ?
Non
Il est pm - it’s a professional post and not a familial relationship .",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,"Bon, mo kit zot, bonne continuation",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,Sanjeev Nunkoo Mon Ami lor Rodrigues la pas fine comprend ou,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,"Deenarain Lokee wai....li propre net...mr propre! ramGOOlam, duvil, bad ein senior et junior
En fin, tou mem la sauce sa...pomme damour, ki pra20 tou",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,"Padmah Shree ou p croire divorce ek Malad pareil. Ou ki p coz, non sence LA si arrive ou Mari prend lot fam alle dans piscine ou croire zeenu aussi so Mari bizin fair sa",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,"Rajen Pillay
Mo ine rate sa. Laisse mo re check. Sorry mo re ale guete ene coup",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,"Sanjeev Nunkoo Sorry ,
pas pou ou mais Raoul Rishi.",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,"Raoul Krishi
Ou bizin relire sa ki mon dire
Mon dire dimoun bizin servi zot l’esprit et non pas suivre pm
Li pas en tort si ou pas met ou masque
Dans sa cas la l’exemple certainement pas vient du haut
À ce point mon dire si li divorcer ber lexample c’est tout mauricien suive li alors ?
Si ou Ena common sense servi li
Si ou Peña ber tant pis",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,Padmah Shree ou ki Pena sence du moment ou dir dimune ou covid free no need met mask si ou frontier ferme cot Malad pou rentre.. Alor oune prend lexample divorce ki Pena narien a voir avec madam LA so comment. Lexample vien en Haut line bien dir Kan ou pm ti fair conference sun trust zot ti met mask?,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,"Raoul Krishi
Kan Brino ti faire la marche zot ti met masque?
Ine faire festival eu concert eski zot ti met mask ?
Et pas mo pm sa svp
Pas nécessairement mo bizin talk 💩 or otherwise I’m supporting him .
Avant suntrust ti Ena comien la marche , défiler ,concert etc

My comment wasn’t about where the virus has come from
It was in response to “ lexample vient d’en haut “!

You can wallow in your gossipy propaganda all you want
Goodnight",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,Padmah Shree oui MO ti met ask LA Marc.. B conference pas ti gaine Briani boir comie bus ti Aller ti met mask.. Tania n Allan ti fair enkor ti met mask..? Apres Kan ou pm dir covid free ki ou conprend par covid free.? Par ki ou conprend..,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,Pas moi ki ti alle lor BBC ti p tape lestoma dir cot nous save,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,Padmah Shree ya n my comment was abt divorce ki pas ti relie a madam LA so comment samem in dir ou Mari prend fam alle dans piscine si nous bizin fair pareil sur ce goodnight 👉🤞,0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,"Raoul Krishi
Ou l’esprit in vine la soup alors Coz avec ban les autres l’esprit la soupe couma ou mem .",0
https://m.facebook.com/groups/PRENDCOMPTELEPEP/permalink/1062402077598907/?anchor_composer=false&ref=content_filter&__xts__%5B0%5D=12.AbpdZiXmPEW2QYO7qZxPT2hN65nAvm2m-KZSDSbJt0V2uwd5hetXR4IUx83RRSdKDwxNoujqknsGAiwzndzgthJKh8FKL6vbtPNqGK8Nu9x6wiGnXtNfXq_VLaW6kSxAyo8edGyHwC1IMoh8XzmdmZy6MamxwtYq3Vs3soAoxIw2_4OArFPG3YDtbJdklH56GCCICrFfX9Cxq1pwPAAeSOY7IkaaZTEnaTAG_QxvJOv-vD3s3XB_o6xT7fumvnAI8goCNoFmpjrmqgrJD3CMn74nQ0QIvci0tWlXpCMMay0GdCVu6wteFeYO5jDSVZkFtYUIgZyMG2BxO2FWA_q3Barvj4vWAxE2UIla2kUnzTPdOMWavopE0zAUIdFaZRjOdhY,PRENDCOMPTELEPEP,Padmah Shree lol oui ou lesprit ki ti 🚽 Kan ou ti p coz divorce r madam LA alor next time pas coz diare 👉🤫,0
